state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy_type,policy,renew_offer_type,sales_channel,vehicle_class,vehicle_size
Oregon,No,0.0,0.5,2.0,M,0.5,Married,Personal Auto,Personal L3,Offer2,Agent,Luxury SUV,0.5
Oregon,No,0.0,0.0,2.0,F,1.0,Married,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,0.5
Nevada,No,0.0,0.5,2.0,M,0.5,Single,Personal Auto,Personal L3,Offer1,Branch,SUV,0.5
California,Yes,0.5,0.0,2.0,M,0.5,Married,Personal Auto,Personal L3,Offer2,Agent,Two-Door Car,0.5
Oregon,No,0.0,0.5,0.0,F,0.5,Divorced,Personal Auto,Personal L3,Offer3,Branch,Four-Door Car,0.0
Oregon,No,0.0,0.5,0.0,M,0.5,Single,Personal Auto,Personal L3,Offer3,Call Center,Four-Door Car,0.5
Nevada,Yes,1.0,0.5,2.0,F,0.0,Divorced,Personal Auto,Personal L1,Offer2,Agent,Four-Door Car,0.5
Oregon,No,0.5,0.0,2.0,M,0.0,Single,Personal Auto,Personal L3,Offer2,Web,Four-Door Car,0.5
Oregon,No,0.0,0.5,2.0,M,0.5,Married,Personal Auto,Personal L3,Offer3,Branch,SUV,0.0
California,No,0.0,1.0,2.0,F,0.0,Married,Corporate Auto,Corporate L3,Offer2,Branch,Four-Door Car,0.5
Nevada,No,0.0,0.5,2.0,F,0.5,Married,Personal Auto,Personal L3,Offer1,Branch,Luxury Car,0.5
Oregon,Yes,0.0,1.0,2.0,M,0.5,Married,Special Auto,Special L2,Offer3,Web,Two-Door Car,0.0
California,No,0.0,0.0,0.0,M,0.5,Single,Personal Auto,Personal L3,Offer4,Web,Two-Door Car,0.0
Arizona,No,0.0,0.5,0.0,M,0.5,Married,Personal Auto,Personal L1,Offer1,Branch,SUV,0.5
California,No,0.0,1.0,2.0,M,0.0,Divorced,Personal Auto,Personal L2,Offer4,Agent,Four-Door Car,1.0
Arizona,Yes,0.5,0.0,0.5,F,0.5,Divorced,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,1.0
California,No,0.0,0.5,2.0,M,0.0,Married,Personal Auto,Personal L2,Offer2,Call Center,Four-Door Car,1.0
Nevada,No,0.0,0.5,2.0,F,1.0,Married,Personal Auto,Personal L2,Offer2,Branch,Luxury Car,0.5
Arizona,No,0.5,0.0,2.0,M,0.5,Married,Corporate Auto,Corporate L1,Offer3,Branch,Luxury Car,0.0
Oregon,No,0.0,1.0,2.0,F,1.0,Married,Personal Auto,Personal L2,Offer3,Call Center,Two-Door Car,0.5
Arizona,No,1.0,0.0,0.0,M,0.5,Married,Personal Auto,Personal L3,Offer3,Branch,Four-Door Car,0.5
Nevada,Yes,0.0,0.5,2.0,M,0.5,Divorced,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,0.5
Arizona,Yes,0.0,0.5,2.0,M,1.0,Married,Corporate Auto,Corporate L1,Offer2,Agent,Four-Door Car,0.5
Arizona,No,0.0,0.5,2.0,M,0.5,Divorced,Personal Auto,Personal L3,Offer4,Call Center,Four-Door Car,0.5
California,No,0.5,0.5,2.0,F,0.0,Married,Special Auto,Special L2,Offer3,Branch,SUV,0.5
Washington,No,0.0,0.0,2.0,M,0.5,Divorced,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,0.5
Arizona,No,0.0,0.5,0.0,F,1.0,Married,Personal Auto,Personal L2,Offer1,Web,Luxury SUV,0.0
California,Yes,0.5,0.5,0.0,F,0.5,Divorced,Corporate Auto,Corporate L2,Offer1,Call Center,SUV,0.5
California,Yes,1.0,0.5,0.0,M,0.5,Married,Personal Auto,Personal L2,Offer1,Branch,Four-Door Car,1.0
California,Yes,0.0,0.5,2.0,F,1.0,Married,Personal Auto,Personal L2,Offer2,Agent,Four-Door Car,0.5
Washington,No,0.0,0.0,2.0,F,0.5,Married,Special Auto,Special L3,Offer4,Web,SUV,0.0
Arizona,No,0.0,0.5,2.0,M,0.5,Married,Personal Auto,Personal L2,Offer4,Agent,Four-Door Car,0.0
Arizona,No,0.5,0.5,2.0,M,1.0,Married,Personal Auto,Personal L1,Offer1,Call Center,SUV,0.5
California,No,0.5,0.5,0.0,M,0.5,Single,Personal Auto,Personal L3,Offer1,Branch,SUV,0.0
California,No,0.0,0.0,2.0,F,0.5,Married,Corporate Auto,Corporate L2,Offer2,Agent,Four-Door Car,0.0
Arizona,No,0.0,0.5,2.0,F,1.0,Married,Special Auto,Special L2,Offer3,Branch,Two-Door Car,0.5
California,No,0.0,0.0,2.0,F,1.0,Married,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,0.5
Oregon,No,0.0,0.0,0.0,M,0.5,Married,Special Auto,Special L2,Offer2,Agent,SUV,0.5
Oregon,No,0.5,1.0,0.0,F,0.0,Married,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,0.5
Oregon,No,0.5,0.0,0.0,M,0.5,Single,Personal Auto,Personal L2,Offer3,Agent,Two-Door Car,1.0
Oregon,No,0.5,0.5,2.0,M,0.0,Single,Personal Auto,Personal L3,Offer2,Web,Two-Door Car,1.0
Oregon,No,0.5,0.5,2.0,F,0.0,Divorced,Personal Auto,Personal L1,Offer2,Web,Four-Door Car,0.0
California,No,0.0,0.5,0.5,F,0.5,Married,Special Auto,Special L3,Offer2,Agent,Two-Door Car,0.5
California,Yes,0.5,0.5,0.5,F,0.5,Single,Corporate Auto,Corporate L1,Offer1,Agent,SUV,0.5
Oregon,No,0.0,0.5,2.0,F,0.5,Single,Personal Auto,Personal L3,Offer2,Web,SUV,0.5
Arizona,No,0.0,0.0,0.0,M,0.5,Divorced,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,0.0
Oregon,No,0.5,0.5,2.0,F,1.0,Married,Corporate Auto,Corporate L3,Offer4,Call Center,Four-Door Car,0.5
Oregon,No,0.0,0.5,2.0,M,0.5,Married,Personal Auto,Personal L3,Offer4,Agent,Four-Door Car,0.5
California,No,0.0,0.5,2.0,M,0.0,Married,Personal Auto,Personal L3,Offer2,Agent,Sports Car,0.5
Oregon,No,1.0,0.5,0.0,M,0.5,Married,Personal Auto,Personal L3,Offer1,Call Center,SUV,0.5
Oregon,No,0.0,1.0,0.5,M,0.5,Divorced,Personal Auto,Personal L1,Offer3,Branch,Four-Door Car,0.0
Arizona,No,0.0,0.0,2.0,F,0.0,Married,Corporate Auto,Corporate L1,Offer1,Branch,Sports Car,0.5
California,Yes,0.5,1.0,0.0,F,0.5,Married,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,0.5
Oregon,No,0.0,1.0,0.0,F,0.0,Single,Special Auto,Special L2,Offer1,Agent,Sports Car,0.5
California,No,0.5,0.5,0.0,M,0.5,Divorced,Special Auto,Special L2,Offer1,Branch,Four-Door Car,0.5
Oregon,No,0.5,0.0,0.0,F,0.5,Single,Personal Auto,Personal L2,Offer3,Call Center,Four-Door Car,0.5
California,No,0.0,0.5,0.0,F,0.0,Married,Personal Auto,Personal L2,Offer1,Web,Four-Door Car,0.5
Oregon,No,1.0,0.0,0.0,M,0.5,Married,Personal Auto,Personal L2,Offer1,Agent,Two-Door Car,0.5
Oregon,No,1.0,0.5,2.0,M,0.0,Married,Corporate Auto,Corporate L3,Offer3,Web,Four-Door Car,0.5
Arizona,Yes,0.5,0.5,2.0,F,0.0,Married,Corporate Auto,Corporate L2,Offer2,Call Center,Two-Door Car,0.0
California,Yes,0.5,1.0,0.0,F,0.5,Single,Corporate Auto,Corporate L2,Offer1,Branch,Sports Car,0.5
Nevada,No,0.0,0.0,0.0,F,0.5,Married,Personal Auto,Personal L3,Offer1,Web,Two-Door Car,0.0
Nevada,No,0.0,0.5,2.0,F,0.0,Married,Corporate Auto,Corporate L2,Offer1,Branch,Four-Door Car,0.5
Oregon,Yes,0.0,0.5,2.0,M,1.0,Married,Personal Auto,Personal L2,Offer2,Web,Four-Door Car,0.5
Arizona,No,0.5,0.5,2.0,F,0.5,Divorced,Personal Auto,Personal L3,Offer1,Web,Four-Door Car,0.5
Washington,No,0.0,0.5,0.0,F,0.5,Single,Personal Auto,Personal L1,Offer1,Agent,SUV,0.5
Arizona,Yes,0.5,1.0,2.0,M,0.5,Married,Personal Auto,Personal L3,Offer1,Branch,Two-Door Car,0.5
Arizona,No,0.0,0.0,2.0,F,0.0,Married,Personal Auto,Personal L3,Offer3,Call Center,Four-Door Car,0.5
California,No,0.5,0.5,2.0,F,0.0,Married,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,0.5
California,Yes,0.5,0.0,2.0,M,0.5,Married,Personal Auto,Personal L3,Offer2,Call Center,Two-Door Car,1.0
Oregon,Yes,1.0,0.0,2.0,F,0.5,Married,Personal Auto,Personal L3,Offer2,Call Center,Two-Door Car,0.0
Nevada,No,0.0,0.0,2.0,F,0.5,Married,Personal Auto,Personal L2,Offer3,Agent,SUV,0.5
California,No,0.0,1.0,2.0,M,0.0,Divorced,Personal Auto,Personal L3,Offer3,Agent,Two-Door Car,0.5
California,No,0.0,0.5,2.0,M,0.0,Married,Corporate Auto,Corporate L1,Offer2,Web,Two-Door Car,1.0
Oregon,Yes,0.0,0.5,2.0,M,1.0,Single,Personal Auto,Personal L2,Offer2,Agent,Four-Door Car,0.5
California,No,0.0,0.5,2.0,F,1.0,Married,Special Auto,Special L3,Offer3,Branch,SUV,1.0
Oregon,No,0.5,0.0,0.0,F,0.5,Married,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,0.5
California,No,0.0,0.5,2.0,M,0.0,Married,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,0.0
Arizona,No,0.0,0.5,0.0,M,0.5,Single,Personal Auto,Personal L3,Offer1,Branch,Luxury SUV,0.0
Oregon,No,0.5,0.0,2.0,F,0.5,Married,Corporate Auto,Corporate L3,Offer3,Agent,Four-Door Car,0.0
California,No,0.0,0.5,2.0,M,1.0,Divorced,Corporate Auto,Corporate L3,Offer1,Call Center,SUV,0.5
Arizona,No,0.5,0.5,2.0,F,0.0,Divorced,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,0.0
California,No,0.5,0.5,2.0,F,0.0,Married,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,0.0
Oregon,No,0.5,0.5,0.0,M,0.5,Single,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,0.5
Arizona,No,0.0,0.5,2.0,F,0.0,Married,Corporate Auto,Corporate L3,Offer2,Call Center,Two-Door Car,0.0
Nevada,Yes,0.5,0.0,2.0,F,0.5,Divorced,Personal Auto,Personal L2,Offer2,Agent,Four-Door Car,0.5
Arizona,No,0.0,0.5,2.0,F,0.5,Married,Personal Auto,Personal L3,Offer2,Web,Four-Door Car,1.0
Oregon,No,0.0,0.5,0.0,F,0.5,Single,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,0.5
California,No,0.0,0.0,0.0,F,0.5,Single,Personal Auto,Personal L2,Offer1,Branch,Two-Door Car,0.0
Oregon,No,0.0,0.0,2.0,M,0.0,Married,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,0.5
Arizona,Yes,0.0,0.0,2.0,F,0.5,Single,Corporate Auto,Corporate L2,Offer2,Call Center,Four-Door Car,0.5
California,No,0.5,0.5,2.0,F,0.5,Married,Personal Auto,Personal L2,Offer3,Web,Four-Door Car,0.0
Oregon,No,0.5,0.0,2.0,F,0.5,Single,Personal Auto,Personal L3,Offer2,Agent,Two-Door Car,0.0
Oregon,No,0.0,1.0,2.0,F,0.5,Married,Personal Auto,Personal L3,Offer3,Branch,Four-Door Car,0.5
Oregon,No,0.0,0.0,2.0,F,0.5,Single,Corporate Auto,Corporate L2,Offer2,Branch,Four-Door Car,0.0
Arizona,No,0.0,0.5,2.0,M,1.0,Married,Corporate Auto,Corporate L2,Offer2,Web,Four-Door Car,0.5
Arizona,No,0.0,0.0,0.5,M,0.5,Divorced,Personal Auto,Personal L2,Offer2,Agent,SUV,0.5
California,No,0.5,0.5,2.0,F,0.0,Divorced,Personal Auto,Personal L3,Offer4,Branch,Four-Door Car,1.0
California,No,0.0,0.0,0.0,M,0.5,Single,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,0.5
Arizona,No,0.0,0.0,0.0,M,0.5,Single,Personal Auto,Personal L3,Offer4,Branch,Four-Door Car,0.0
California,No,0.0,0.5,2.0,F,0.0,Married,Personal Auto,Personal L3,Offer3,Web,Two-Door Car,0.5
Oregon,Yes,0.5,0.5,0.0,F,0.5,Divorced,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,0.5
Oregon,Yes,0.0,1.0,2.0,F,0.5,Divorced,Personal Auto,Personal L1,Offer2,Branch,SUV,0.5
Oregon,Yes,1.0,0.0,2.0,M,0.5,Single,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,0.5
California,No,0.0,0.5,0.0,F,0.5,Married,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,0.5
Arizona,No,0.0,0.5,2.0,M,1.0,Married,Corporate Auto,Corporate L1,Offer2,Web,Four-Door Car,0.5
Arizona,No,0.5,0.5,2.0,F,0.5,Married,Personal Auto,Personal L3,Offer4,Web,Luxury SUV,0.0
Oregon,No,0.0,0.5,2.0,F,0.5,Married,Personal Auto,Personal L2,Offer3,Branch,SUV,0.0
Oregon,No,0.0,0.5,2.0,F,0.5,Married,Personal Auto,Personal L1,Offer3,Agent,Four-Door Car,0.5
Arizona,No,0.0,0.0,2.0,F,1.0,Married,Personal Auto,Personal L2,Offer3,Agent,SUV,0.0
California,No,0.0,0.0,2.0,M,0.5,Married,Corporate Auto,Corporate L2,Offer4,Agent,Four-Door Car,0.0
Oregon,No,0.5,0.5,2.0,F,0.0,Married,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,0.5
Oregon,No,0.0,0.0,2.0,M,0.5,Married,Personal Auto,Personal L3,Offer4,Web,SUV,0.5
California,No,0.5,0.5,2.0,M,1.0,Married,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,0.5
Oregon,No,0.0,0.5,2.0,F,0.0,Divorced,Corporate Auto,Corporate L3,Offer1,Branch,Two-Door Car,0.5
Arizona,No,0.0,0.0,2.0,M,0.0,Married,Personal Auto,Personal L3,Offer2,Call Center,Two-Door Car,0.5
Washington,No,0.0,0.5,2.0,M,0.5,Married,Personal Auto,Personal L2,Offer2,Branch,Four-Door Car,0.5
Arizona,No,0.5,0.5,2.0,F,0.5,Divorced,Personal Auto,Personal L3,Offer3,Branch,Four-Door Car,0.5
Washington,No,0.0,0.5,2.0,F,0.0,Married,Personal Auto,Personal L1,Offer1,Agent,SUV,0.5
Oregon,No,0.0,0.5,0.0,M,0.5,Single,Personal Auto,Personal L3,Offer2,Call Center,Two-Door Car,0.5
Arizona,No,0.5,0.0,0.0,M,0.5,Married,Personal Auto,Personal L2,Offer1,Call Center,Four-Door Car,0.5
Nevada,No,0.5,0.0,0.0,F,0.5,Single,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,0.5
California,Yes,0.0,0.0,0.5,F,0.5,Divorced,Personal Auto,Personal L2,Offer1,Branch,Four-Door Car,0.5
Arizona,No,0.0,1.0,2.0,M,1.0,Divorced,Personal Auto,Personal L2,Offer4,Branch,Two-Door Car,0.5
California,Yes,0.0,0.5,0.0,F,0.5,Divorced,Personal Auto,Personal L2,Offer1,Web,Four-Door Car,0.5
Oregon,No,0.0,0.5,2.0,F,1.0,Single,Personal Auto,Personal L3,Offer3,Web,SUV,0.5
Washington,No,1.0,1.0,0.0,M,0.5,Divorced,Personal Auto,Personal L2,Offer3,Branch,Four-Door Car,0.5
Oregon,No,0.5,0.5,2.0,M,0.0,Married,Special Auto,Special L3,Offer3,Branch,SUV,0.5
Nevada,No,0.5,0.5,0.0,F,0.5,Divorced,Corporate Auto,Corporate L2,Offer1,Web,Four-Door Car,0.0
California,No,0.5,0.5,2.0,M,0.5,Married,Personal Auto,Personal L3,Offer3,Branch,Four-Door Car,0.5
Washington,No,1.0,0.5,2.0,F,1.0,Single,Personal Auto,Personal L2,Offer1,Branch,Four-Door Car,0.5
Nevada,No,1.0,0.0,0.0,F,0.5,Single,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,0.5
California,No,0.0,0.5,2.0,F,0.5,Married,Personal Auto,Personal L3,Offer2,Agent,SUV,0.5
California,Yes,0.5,0.0,2.0,M,0.5,Married,Personal Auto,Personal L1,Offer2,Agent,Two-Door Car,0.5
Arizona,No,1.0,1.0,2.0,M,0.5,Married,Personal Auto,Personal L1,Offer1,Branch,Four-Door Car,0.5
California,Yes,0.0,0.5,2.0,M,0.5,Divorced,Personal Auto,Personal L1,Offer2,Branch,Two-Door Car,0.5
Oregon,No,0.0,0.0,2.0,M,0.0,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,0.5
California,No,0.0,0.5,2.0,F,0.5,Married,Personal Auto,Personal L3,Offer2,Web,Four-Door Car,0.5
California,No,0.0,0.5,0.0,M,0.5,Single,Personal Auto,Personal L1,Offer1,Branch,Two-Door Car,0.0
Oregon,No,0.5,0.5,2.0,F,0.5,Single,Personal Auto,Personal L2,Offer4,Agent,Two-Door Car,0.5
California,No,0.0,0.5,2.0,F,1.0,Married,Personal Auto,Personal L2,Offer2,Web,Four-Door Car,0.0
California,No,0.0,1.0,2.0,M,0.5,Divorced,Personal Auto,Personal L2,Offer3,Call Center,Four-Door Car,0.5
Oregon,No,0.0,0.5,2.0,F,1.0,Married,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,0.5
California,No,0.0,0.0,0.0,M,0.5,Single,Special Auto,Special L3,Offer1,Agent,SUV,1.0
Oregon,No,0.0,0.5,2.0,M,1.0,Married,Corporate Auto,Corporate L2,Offer2,Web,Four-Door Car,0.5
Arizona,No,0.0,0.5,2.0,M,0.0,Married,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,1.0
Arizona,No,0.0,1.0,0.0,F,0.5,Divorced,Personal Auto,Personal L2,Offer4,Agent,Four-Door Car,0.0
Oregon,Yes,0.0,0.5,2.0,M,0.5,Single,Special Auto,Special L3,Offer1,Call Center,SUV,0.5
Oregon,No,0.0,0.0,2.0,F,0.5,Married,Personal Auto,Personal L3,Offer2,Agent,SUV,0.5
Oregon,No,0.0,0.5,2.0,M,0.5,Divorced,Corporate Auto,Corporate L2,Offer4,Call Center,Four-Door Car,0.5
California,No,0.0,1.0,2.0,M,0.0,Married,Personal Auto,Personal L3,Offer1,Web,Sports Car,0.5
California,Yes,0.0,0.5,0.0,F,0.5,Married,Corporate Auto,Corporate L3,Offer2,Call Center,Four-Door Car,1.0
California,No,0.0,0.0,2.0,F,1.0,Married,Special Auto,Special L1,Offer1,Web,Four-Door Car,0.5
Washington,No,0.0,0.5,2.0,F,0.0,Single,Personal Auto,Personal L2,Offer3,Web,Four-Door Car,1.0
Arizona,Yes,0.0,0.5,2.0,F,1.0,Divorced,Personal Auto,Personal L3,Offer2,Web,Two-Door Car,0.5
California,No,0.0,0.5,2.0,F,0.5,Married,Personal Auto,Personal L1,Offer3,Agent,Two-Door Car,0.0
California,No,0.0,0.0,2.0,M,0.5,Divorced,Personal Auto,Personal L1,Offer1,Branch,SUV,0.0
Oregon,No,0.0,0.0,0.0,F,0.5,Married,Personal Auto,Personal L1,Offer1,Branch,SUV,0.5
California,No,0.5,0.5,2.0,M,0.5,Married,Personal Auto,Personal L2,Offer1,Branch,SUV,0.5
Oregon,No,1.0,0.5,2.0,F,0.5,Married,Personal Auto,Personal L3,Offer1,Agent,SUV,1.0
Oregon,No,0.0,0.5,2.0,F,1.0,Single,Corporate Auto,Corporate L3,Offer1,Agent,Four-Door Car,1.0
Oregon,Yes,0.0,0.0,0.0,F,0.5,Single,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,0.0
Oregon,Yes,0.5,0.5,2.0,F,0.5,Married,Corporate Auto,Corporate L1,Offer1,Branch,SUV,0.5
Arizona,No,0.0,0.0,2.0,F,0.5,Single,Personal Auto,Personal L1,Offer2,Branch,Four-Door Car,0.0
Oregon,No,0.0,0.0,0.0,F,0.5,Divorced,Personal Auto,Personal L2,Offer2,Agent,Four-Door Car,0.5
Washington,No,0.0,0.0,2.0,F,0.5,Married,Special Auto,Special L2,Offer2,Agent,Four-Door Car,0.5
Oregon,No,0.0,0.5,2.0,M,0.0,Married,Personal Auto,Personal L1,Offer2,Branch,Two-Door Car,0.5
California,No,1.0,0.0,2.0,M,0.0,Divorced,Corporate Auto,Corporate L3,Offer3,Branch,Sports Car,0.5
Washington,No,0.0,0.0,2.0,F,0.5,Single,Personal Auto,Personal L1,Offer3,Call Center,SUV,0.0
Arizona,No,0.0,0.0,0.0,M,0.5,Married,Personal Auto,Personal L3,Offer4,Branch,Two-Door Car,1.0
Oregon,No,0.5,0.0,2.0,F,0.5,Married,Corporate Auto,Corporate L2,Offer3,Agent,Four-Door Car,0.5
Oregon,No,0.0,0.0,0.0,F,0.5,Single,Personal Auto,Personal L2,Offer4,Agent,Four-Door Car,0.5
Oregon,No,0.0,0.0,0.0,F,0.0,Divorced,Corporate Auto,Corporate L3,Offer1,Call Center,Sports Car,0.5
California,No,0.0,0.0,0.0,F,0.5,Divorced,Personal Auto,Personal L3,Offer1,Call Center,SUV,0.5
California,No,0.0,0.5,2.0,F,0.5,Married,Corporate Auto,Corporate L1,Offer2,Agent,Two-Door Car,0.5
California,No,0.5,0.5,2.0,M,0.0,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,0.5
Nevada,Yes,0.5,0.0,2.0,M,0.5,Single,Personal Auto,Personal L1,Offer2,Branch,Two-Door Car,0.0
Arizona,No,0.0,0.5,2.0,F,0.5,Married,Corporate Auto,Corporate L3,Offer4,Call Center,Four-Door Car,0.5
Oregon,No,0.0,1.0,2.0,M,1.0,Divorced,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,0.5
Washington,No,0.5,0.0,0.0,M,0.5,Single,Personal Auto,Personal L2,Offer1,Branch,SUV,0.0
California,No,0.0,0.5,0.5,F,0.5,Married,Corporate Auto,Corporate L3,Offer2,Web,Two-Door Car,0.0
Nevada,No,0.5,0.5,2.0,M,0.0,Single,Personal Auto,Personal L2,Offer1,Agent,Two-Door Car,0.5
Washington,No,0.5,0.5,2.0,M,0.5,Divorced,Personal Auto,Personal L3,Offer3,Web,Luxury Car,1.0
California,No,0.0,0.5,2.0,M,0.0,Married,Personal Auto,Personal L1,Offer2,Branch,Sports Car,0.0
Arizona,No,0.5,1.0,2.0,F,0.0,Married,Personal Auto,Personal L3,Offer2,Web,Four-Door Car,0.5
Nevada,No,0.0,0.5,2.0,F,0.0,Married,Corporate Auto,Corporate L3,Offer1,Agent,Four-Door Car,1.0
Oregon,No,0.0,0.5,0.0,F,1.0,Married,Personal Auto,Personal L3,Offer2,Web,Four-Door Car,0.5
Oregon,No,0.5,1.0,2.0,F,0.5,Married,Personal Auto,Personal L3,Offer4,Branch,Four-Door Car,0.5
California,No,0.5,0.5,2.0,F,0.0,Single,Personal Auto,Personal L1,Offer4,Agent,Four-Door Car,0.5
Oregon,No,0.0,0.0,2.0,F,0.0,Married,Personal Auto,Personal L1,Offer2,Branch,Two-Door Car,0.5
Oregon,Yes,0.0,0.5,0.0,F,0.5,Divorced,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,0.0
Washington,No,0.0,0.0,2.0,M,0.5,Married,Personal Auto,Personal L1,Offer2,Call Center,Luxury SUV,0.5
Oregon,No,0.0,0.5,2.0,M,1.0,Married,Personal Auto,Personal L1,Offer1,Web,Sports Car,0.5
Washington,No,0.0,0.5,2.0,F,0.0,Married,Corporate Auto,Corporate L2,Offer1,Agent,Two-Door Car,0.5
Nevada,Yes,0.5,1.0,0.0,F,0.5,Single,Personal Auto,Personal L2,Offer1,Branch,Sports Car,0.5
Oregon,No,0.0,0.5,2.0,M,0.5,Married,Personal Auto,Personal L2,Offer1,Agent,SUV,0.5
Oregon,Yes,0.5,0.5,2.0,M,0.5,Single,Corporate Auto,Corporate L3,Offer2,Branch,Four-Door Car,0.5
Nevada,No,0.0,0.0,0.5,F,0.5,Married,Personal Auto,Personal L3,Offer1,Web,SUV,0.5
California,No,0.0,0.5,0.0,F,0.5,Single,Personal Auto,Personal L3,Offer2,Agent,Sports Car,0.5
California,No,0.5,0.5,2.0,M,1.0,Divorced,Personal Auto,Personal L2,Offer1,Web,Four-Door Car,0.5
Washington,No,0.0,0.0,0.0,M,0.5,Married,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,1.0
California,No,0.0,0.5,2.0,F,0.5,Married,Personal Auto,Personal L3,Offer2,Branch,Two-Door Car,0.0
California,No,0.0,1.0,2.0,M,0.0,Married,Personal Auto,Personal L3,Offer3,Web,Four-Door Car,1.0
Oregon,Yes,0.0,0.5,2.0,M,0.0,Married,Corporate Auto,Corporate L1,Offer3,Agent,Four-Door Car,0.5
California,No,0.0,0.5,2.0,F,1.0,Divorced,Personal Auto,Personal L2,Offer1,Branch,Four-Door Car,0.5
Nevada,No,0.5,0.5,2.0,M,0.5,Married,Special Auto,Special L2,Offer4,Agent,Four-Door Car,1.0
Oregon,No,0.5,0.0,0.0,M,0.5,Single,Personal Auto,Personal L2,Offer2,Branch,Four-Door Car,0.5
Oregon,No,0.5,1.0,2.0,M,0.0,Divorced,Personal Auto,Personal L3,Offer4,Web,Four-Door Car,0.5
Oregon,No,0.5,0.0,2.0,F,0.0,Married,Corporate Auto,Corporate L3,Offer4,Call Center,Four-Door Car,0.5
California,No,0.0,1.0,2.0,M,0.0,Married,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,0.5
Oregon,Yes,0.0,0.5,2.0,M,0.0,Married,Personal Auto,Personal L1,Offer3,Agent,Four-Door Car,0.5
Oregon,Yes,0.5,0.5,0.5,M,0.5,Single,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,0.5
Oregon,No,0.0,0.5,0.0,M,0.0,Married,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,0.5
California,No,0.5,0.5,2.0,F,0.5,Married,Personal Auto,Personal L1,Offer2,Agent,Four-Door Car,0.5
Oregon,No,0.0,0.0,0.0,F,0.5,Single,Corporate Auto,Corporate L1,Offer1,Agent,Four-Door Car,0.0
Nevada,No,0.0,0.0,2.0,F,0.5,Married,Corporate Auto,Corporate L2,Offer4,Web,Two-Door Car,0.5
Nevada,No,0.0,0.5,0.0,M,0.5,Married,Personal Auto,Personal L1,Offer1,Web,Four-Door Car,0.0
Arizona,No,0.0,0.5,2.0,F,0.0,Married,Personal Auto,Personal L1,Offer1,Agent,Two-Door Car,0.5
California,No,0.0,0.5,2.0,M,0.5,Divorced,Personal Auto,Personal L3,Offer3,Web,Two-Door Car,0.0
California,No,0.5,0.0,0.0,M,0.5,Single,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,0.5
California,No,1.0,0.0,0.0,M,0.5,Single,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,0.5
Oregon,No,0.5,0.5,2.0,M,0.5,Married,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,0.5
Arizona,No,0.0,0.5,2.0,M,0.5,Married,Corporate Auto,Corporate L3,Offer3,Agent,Four-Door Car,0.5
Oregon,No,0.0,0.5,0.0,F,0.5,Single,Corporate Auto,Corporate L2,Offer3,Call Center,Two-Door Car,0.5
Washington,No,0.0,0.5,2.0,F,1.0,Married,Corporate Auto,Corporate L3,Offer2,Web,Four-Door Car,1.0
Nevada,No,0.5,0.5,2.0,M,1.0,Married,Personal Auto,Personal L1,Offer4,Agent,Four-Door Car,0.5
Oregon,No,0.5,0.5,2.0,F,0.5,Married,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,0.5
